id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
5191700,22/02/2017,TRUE,2017-02-27 14:52:45 UTC,https://www.inaturalist.org/observations/5191700,,,"alle ore 21.30 circa, stormo in volo - solo sentite",FALSE,"26032 Ostiano CR, Italia",45.22167798,10.257995,104,Gru,Grus grus,Common Crane,41
5203199,28/02/2017,TRUE,2017-03-01 09:04:14 UTC,https://www.inaturalist.org/observations/5203199,,,2 in migrazione NE basse sul centro abitato ,FALSE,"Alessandria, Piemonte, IT",44.76199796,8.786693439,10,,Grus grus,Common Crane,41
5210594,02/03/2017,TRUE,2017-03-02 12:59:01 UTC,https://www.inaturalist.org/observations/5210594,https://static.inaturalist.org/photos/6434239/medium.jpg?1488459544,,"<i>Grus grus</i> (Linnaeus, 1758), Eurasian Crane, flock of 35 birds, Wadern, Germany, 2 March 2017",FALSE,"Dagstuhl, Saarland, Germany",49.531405,6.896674,,Common Crane,Grus grus,Common Crane,41
5216775,03/03/2017,TRUE,2017-03-03 17:04:18 UTC,https://www.inaturalist.org/observations/5216775,https://static.inaturalist.org/photos/6444324/medium.jpeg?1488560663,,,FALSE,Edmond Van Beverenplein 2-26 9000 Gent,51.0724144,3.709621668,,Common Crane,Grus grus,Common Crane,41
5217238,21/02/2017,TRUE,2017-03-03 18:48:38 UTC,https://www.inaturalist.org/observations/5217238,,,,FALSE,,,,65,Grulla común,Grus grus,Common Crane,41
5222019,04/03/2017,FALSE,2017-03-04 16:03:27 UTC,https://www.inaturalist.org/observations/5222019,,,18 individuals due east,FALSE,"KGV Lünischkamp, Braunschweig, Niedersachsen, DE",52.26121937,10.57022246,5,,Grus grus,Common Crane,41
5229398,01/03/2017,FALSE,2017-03-05 16:08:00 UTC,https://www.inaturalist.org/observations/5229398,,,2 es,FALSE,"Hajnówka, PL-PD, PL",52.72271332,23.77907286,18,Gru,Grus grus,Common Crane,41
5232901,04/03/2017,FALSE,2017-03-06 00:39:50 UTC,https://www.inaturalist.org/observations/5232901,https://static.inaturalist.org/photos/6469416/medium.jpeg?1488760795,,11 individuals (1 not shown on photo),FALSE,Braunschweig,52.261149,10.570218,30,Common Crane,Grus grus,Common Crane,41
5235711,05/03/2017,FALSE,2017-03-06 11:13:41 UTC,https://www.inaturalist.org/observations/5235711,,,,FALSE,"Konin, PL-WP, PL",52.17117194,18.15990867,8,grus grus,Grus grus,Common Crane,41
5236174,06/03/2017,TRUE,2017-03-06 14:08:27 UTC,https://www.inaturalist.org/observations/5236174,,,"circa 100 individui in volo abbastanza basso
osservazione della GEV Antonella Contini",FALSE,"26038 Torre De' Picenardi CR, Italia",45.1442292,10.2871826,499,Gru,Grus grus,Common Crane,41
5238722,06/03/2017,TRUE,2017-03-06 22:05:37 UTC,https://www.inaturalist.org/observations/5238722,https://static.inaturalist.org/photos/6497266/medium.jpeg?1488999900,https://static.inaturalist.org/sounds/9889.mp3?1502909994,Circa 50 in volo in volo verso est ,FALSE,46011 MN,45.1439756,10.44280433,20,Common Crane,Grus grus,Common Crane,41
